Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,License MR,Inactive links
2022-10-16,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,False,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,10.87,-,-,endpoint offline,endpoint offline,True
2022-10-23,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,False,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,10.87,-,-,endpoint offline,endpoint offline,True
2022-10-30,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
2022-11-06,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,False,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,10.87,-,-,endpoint offline,endpoint offline,True
2022-11-13,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,False,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,10.87,-,-,endpoint offline,endpoint offline,True
2022-11-20,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,10.87,-,-,endpoint offline,endpoint offline,True
2022-11-27,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,10.87,-,-,endpoint offline,endpoint offline,True
2023-03-30,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
2023-04-02,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
2023-04-09,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
2023-04-13,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
2023-04-16,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
2023-04-23,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
2023-04-30,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,absent,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
2023-05-07,0,0,Creative Commons Attribution Share-Alike - cc-by-sa -,-,ALPINO RDF Treebank,Export of the ALPINO Dutch Treebank to RDF.,absent,False,0.5,1,0,0.001,-,1799901,alpinordf,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://lexinfo.net/corpora/alpino/query.php,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00013573205743838186,endpoint offline,endpoint offline,endpoint offline,endpoint offline,Web:absent Name:absent Email:absent,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.26,466794,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,True,endpoint offline,endpoint offline,insufficient data,0.288,0,-,-,endpoint offline,endpoint offline,True
